section_id,title,count
s_2_9_в_случае_если_при_осмотре_и_проверке_поставленного_оборудования_покупателем_будет_выявлено_несоответствие_оборудования_условиям_настоящего_договора_по_количеству_качеству_ассортименту_комплектности_покупатель_обязан_незамедлительно_уведомить_об_этом_поставщика_уведомление_производится_по_электронной_почте_телефону_указанным_в_разделе_11_настоящего_договора_уполномоченный_представитель_поставщика_обязан_прибыть_на_склад_покупателя_в_течение_с_момента_получения_уведомления_от_покупателя_для_участия_в_совместной_приемке_оборудования,"2.9. В СЛУЧАЕ, ЕСЛИ ПРИ ОСМОТРЕ И ПРОВЕРКЕ ПОСТАВЛЕННОГО ОБОРУДОВАНИЯ ПОКУПАТЕЛЕМ БУДЕТ ВЫЯВЛЕНО НЕСООТВЕТСТВИЕ ОБОРУДОВАНИЯ УСЛОВИЯМ НАСТОЯЩЕГО ДОГОВОРА ПО КОЛИЧЕСТВУ, КАЧЕСТВУ, АССОРТИМЕНТУ, КОМПЛЕКТНОСТИ, ПОКУПАТЕЛЬ ОБЯЗАН НЕЗАМЕДЛИТЕЛЬНО УВЕДОМИТЬ ОБ ЭТОМ ПОСТАВЩИКА. УВЕДОМЛЕНИЕ ПРОИЗВОДИТСЯ ПО ЭЛЕКТРОННОЙ ПОЧТЕ (ТЕЛЕФОНУ), УКАЗАННЫМ В РАЗДЕЛЕ 11 НАСТОЯЩЕГО ДОГОВОРА. УПОЛНОМОЧЕННЫЙ ПРЕДСТАВИТЕЛЬ ПОСТАВЩИКА ОБЯЗАН ПРИБЫТЬ НА СКЛАД ПОКУПАТЕЛЯ В ТЕЧЕНИЕ ________ С МОМЕНТА ПОЛУЧЕНИЯ УВЕДОМЛЕНИЯ ОТ ПОКУПАТЕЛЯ ДЛЯ УЧАСТИЯ В СОВМЕСТНОЙ ПРИЕМКЕ ОБОРУДОВАНИЯ.",1
s_2_11_в_случае_поставки_оборудования_ненадлежащего_качества_покупатель_вправе_по_своему_выбору_потребовать_от_поставщика,2.11. В СЛУЧАЕ ПОСТАВКИ ОБОРУДОВАНИЯ НЕНАДЛЕЖАЩЕГО КАЧЕСТВА ПОКУПАТЕЛЬ ВПРАВЕ ПО СВОЕМУ ВЫБОРУ ПОТРЕБОВАТЬ ОТ ПОСТАВЩИКА:,1
s_2_12_в_случае_передачи_некомплектного_оборудования_покупатель_вправе_по_своему_выбору_потребовать_от_поставщика,2.12. В СЛУЧАЕ ПЕРЕДАЧИ НЕКОМПЛЕКТНОГО ОБОРУДОВАНИЯ ПОКУПАТЕЛЬ ВПРАВЕ ПО СВОЕМУ ВЫБОРУ ПОТРЕБОВАТЬ ОТ ПОСТАВЩИКА:,1
s_2_13_в_случае_если_поставщик_передал_покупателю_наряду_с_оборудованием_ассортимент_которого_соответствует_настоящему_договору_оборудование_с_нарушением_условия_об_ассортименте_покупатель_вправе_по_своему_выбору,"2.13. В СЛУЧАЕ ЕСЛИ ПОСТАВЩИК ПЕРЕДАЛ ПОКУПАТЕЛЮ НАРЯДУ С ОБОРУДОВАНИЕМ, АССОРТИМЕНТ КОТОРОГО СООТВЕТСТВУЕТ НАСТОЯЩЕМУ ДОГОВОРУ, ОБОРУДОВАНИЕ С НАРУШЕНИЕМ УСЛОВИЯ ОБ АССОРТИМЕНТЕ, ПОКУПАТЕЛЬ ВПРАВЕ ПО СВОЕМУ ВЫБОРУ:",1
s_2_14_одновременно_с_поставляемым_оборудованием_поставщик_обязуется_передать_покупателю_оригиналы_товарных_товаротранспортных_накладных_счет_фактуру_сертификаты_обязательные_для_данного_вида_оборудования_документы_подтверждающие_качество_оборудования_п_3_2_оформленные_в_соответствии_с_действующим_законодательством_рф,"2.14. ОДНОВРЕМЕННО С ПОСТАВЛЯЕМЫМ ОБОРУДОВАНИЕМ ПОСТАВЩИК ОБЯЗУЕТСЯ ПЕРЕДАТЬ ПОКУПАТЕЛЮ ОРИГИНАЛЫ ТОВАРНЫХ (ТОВАРОТРАНСПОРТНЫХ) НАКЛАДНЫХ, СЧЕТ-ФАКТУРУ, СЕРТИФИКАТЫ, ОБЯЗАТЕЛЬНЫЕ ДЛЯ ДАННОГО ВИДА ОБОРУДОВАНИЯ, ДОКУМЕНТЫ, ПОДТВЕРЖДАЮЩИЕ КАЧЕСТВО ОБОРУДОВАНИЯ (П.3.2), ОФОРМЛЕННЫЕ В СООТВЕТСТВИИ С ДЕЙСТВУЮЩИМ ЗАКОНОДАТЕЛЬСТВОМ РФ.",1
s_3_качество_и_комплектность_оборудования_3_1_качество_поставляемого_по_настоящему_договору_оборудования_должно,3. КАЧЕСТВО И КОМПЛЕКТНОСТЬ ОБОРУДОВАНИЯ / 3.1. КАЧЕСТВО ПОСТАВЛЯЕМОГО ПО НАСТОЯЩЕМУ ДОГОВОРУ ОБОРУДОВАНИЯ ДОЛЖНО,1
s_4_5_сумма_договора_уплачивается_в_следующем_порядке_предварительная_оплата_в_размере_50_пятидесяти_процентов_от_стоимости_оборудования_п_4_2_договора_что_составляет_рублей_производится_в_течение_дней_с_даты_подписания_настоящего_договора_на_основании_счета_на_оплату_выставленного_поставщиком_оплата_оставшейся_части_в_размере_50_от_стоимости_оборудования_что_составляет_рублей_производится_в_течение_дней_с_даты_поставки_оборудования_п_2_8_настоящего_договора,"4.5. СУММА ДОГОВОРА УПЛАЧИВАЕТСЯ В СЛЕДУЮЩЕМ ПОРЯДКЕ: ПРЕДВАРИТЕЛЬНАЯ ОПЛАТА В РАЗМЕРЕ 50 (ПЯТИДЕСЯТИ) ПРОЦЕНТОВ ОТ СТОИМОСТИ ОБОРУДОВАНИЯ (П. 4.2 ДОГОВОРА), ЧТО СОСТАВЛЯЕТ ______ (____________) РУБЛЕЙ, ПРОИЗВОДИТСЯ В ТЕЧЕНИЕ _____ ДНЕЙ С ДАТЫ ПОДПИСАНИЯ НАСТОЯЩЕГО ДОГОВОРА НА ОСНОВАНИИ СЧЕТА НА ОПЛАТУ, ВЫСТАВЛЕННОГО ПОСТАВЩИКОМ. ОПЛАТА ОСТАВШЕЙСЯ ЧАСТИ В РАЗМЕРЕ 50 % ОТ СТОИМОСТИ ОБОРУДОВАНИЯ, ЧТО СОСТАВЛЯЕТ ______ (____________) РУБЛЕЙ, ПРОИЗВОДИТСЯ В ТЕЧЕНИЕ _____ ДНЕЙ С ДАТЫ ПОСТАВКИ ОБОРУДОВАНИЯ (П. 2.8 НАСТОЯЩЕГО ДОГОВОРА)",1
s_6_ответственность_сторон_6_1_за_неисполнение_и_или_ненадлежащее_исполнение_своих_обязательств_по_настоящему_договору_стороны_несут_ответственность_в_соответствии_с_действующим_законодательством,6. ОТВЕТСТВЕННОСТЬ СТОРОН / 6.1. ЗА НЕИСПОЛНЕНИЕ И (ИЛИ) НЕНАДЛЕЖАЩЕЕ ИСПОЛНЕНИЕ СВОИХ ОБЯЗАТЕЛЬСТВ ПО НАСТОЯЩЕМУ ДОГОВОРУ СТОРОНЫ НЕСУТ ОТВЕТСТВЕННОСТЬ В СООТВЕТСТВИИ С ДЕЙСТВУЮЩИМ ЗАКОНОДАТЕЛЬСТВОМ.,1
s_6_5_оплата_штрафных_санкций_предусмотренных_настоящим_разделом_договора_осуществляется_сторонами_на_основании_выставленной_претензии_и_или_решения_суда,"6.5. ОПЛАТА ШТРАФНЫХ САНКЦИЙ, ПРЕДУСМОТРЕННЫХ НАСТОЯЩИМ РАЗДЕЛОМ ДОГОВОРА, ОСУЩЕСТВЛЯЕТСЯ СТОРОНАМИ НА ОСНОВАНИИ ВЫСТАВЛЕННОЙ ПРЕТЕНЗИИ И/ИЛИ РЕШЕНИЯ СУДА.",1
s_7_3_сторона_не_известившая_или_не_известившая_в_срок_установленный_п_7_2_настоящего_договора_другую_сторону_лишается_права_ссылаться_на_обстоятельства_предусмотренные_п_7_1_настоящего_договора,"7.3. СТОРОНА, НЕ ИЗВЕСТИВШАЯ ИЛИ НЕ ИЗВЕСТИВШАЯ В СРОК, УСТАНОВЛЕННЫЙ П.7.2 НАСТОЯЩЕГО ДОГОВОРА ДРУГУЮ СТОРОНУ, ЛИШАЕТСЯ ПРАВА ССЫЛАТЬСЯ НА ОБСТОЯТЕЛЬСТВА, ПРЕДУСМОТРЕННЫЕ П. 7.1. НАСТОЯЩЕГО ДОГОВОРА.",1
s_8_срок_действия_изменение_и_досрочное_расторжение_договора,"8. СРОК ДЕЙСТВИЯ, ИЗМЕНЕНИЕ / И ДОСРОЧНОЕ РАСТОРЖЕНИЕ ДОГОВОРА",1
s_9_2_стороны_обязуются_обеспечить_чтобы_при_исполнении_своих_обязательств_по_настоящему_договору_они_их_работники_и_представители_не_совершали_действий_бездействия_нарушающих_требования_антикоррупционного_законодательства_рф_закона_великобритании_о_борьбе_со_взяточничеством_uk_briberyact_2010_и_международных_актов_о_противодействии_коррупции_и_легализации_отмыванию_доходов_полученных_преступным_путем_согласно_настоящему_пункту_стороны_обязуются_воздерживаться_от,"9.2. СТОРОНЫ ОБЯЗУЮТСЯ ОБЕСПЕЧИТЬ, ЧТОБЫ ПРИ ИСПОЛНЕНИИ СВОИХ ОБЯЗАТЕЛЬСТВ ПО НАСТОЯЩЕМУ ДОГОВОРУ ОНИ, ИХ РАБОТНИКИ И ПРЕДСТАВИТЕЛИ НЕ СОВЕРШАЛИ ДЕЙСТВИЙ (БЕЗДЕЙСТВИЯ), НАРУШАЮЩИХ ТРЕБОВАНИЯ АНТИКОРРУПЦИОННОГО ЗАКОНОДАТЕЛЬСТВА РФ, ЗАКОНА ВЕЛИКОБРИТАНИИ «О БОРЬБЕ СО ВЗЯТОЧНИЧЕСТВОМ» (UK BRIBERYACT 2010) И МЕЖДУНАРОДНЫХ АКТОВ О ПРОТИВОДЕЙСТВИИ КОРРУПЦИИ И ЛЕГАЛИЗАЦИИ (ОТМЫВАНИЮ) ДОХОДОВ, ПОЛУЧЕННЫХ ПРЕСТУПНЫМ ПУТЕМ. СОГЛАСНО НАСТОЯЩЕМУ ПУНКТУ, СТОРОНЫ ОБЯЗУЮТСЯ ВОЗДЕРЖИВАТЬСЯ ОТ:",1
s_9_3_если_у_одной_из_сторон_возникнут_разумно_обоснованные_подозрения_о_нарушении_другой_стороной_её_работниками_или_представителями_обязательств_указанных_в_предыдущих_пунктах_настоящей_статьи_то_соответствующая_сторона,"9.3. ЕСЛИ У ОДНОЙ ИЗ СТОРОН ВОЗНИКНУТ РАЗУМНО ОБОСНОВАННЫЕ ПОДОЗРЕНИЯ О НАРУШЕНИИ ДРУГОЙ СТОРОНОЙ, ЕЁ РАБОТНИКАМИ ИЛИ ПРЕДСТАВИТЕЛЯМИ ОБЯЗАТЕЛЬСТВ, УКАЗАННЫХ В ПРЕДЫДУЩИХ ПУНКТАХ НАСТОЯЩЕЙ СТАТЬИ, ТО СООТВЕТСТВУЮЩАЯ СТОРОНА:",1
s_10_2_к_договору_прилагаются,10.2. К ДОГОВОРУ ПРИЛАГАЮТСЯ:,1
s_11_адреса_реквизиты_и_подписи_сторон_приложение_no_1,"11. АДРЕСА, РЕКВИЗИТЫ И ПОДПИСИ СТОРОН / ПРИЛОЖЕНИЕ № 1",1
договор_поставки_no,ДОГОВОР ПОСТАВКИ № ____________________,1
s_1_2_наименование_количество_ассортимент_стоимость_и_условия_оплаты_условия_поставки_товара_адрес_поставки_срок_готовности_к_отгрузке_а_также_иные_условия_существенные_для_сторон_определяются_в_приложениях_к_настоящему_договору_спецификациях_далее_по_тексту_спецификации,"1.2. НАИМЕНОВАНИЕ, КОЛИЧЕСТВО, АССОРТИМЕНТ, СТОИМОСТЬ И УСЛОВИЯ ОПЛАТЫ, УСЛОВИЯ ПОСТАВКИ ТОВАРА, АДРЕС ПОСТАВКИ, СРОК ГОТОВНОСТИ К ОТГРУЗКЕ, А ТАКЖЕ ИНЫЕ УСЛОВИЯ, СУЩЕСТВЕННЫЕ ДЛЯ СТОРОН, ОПРЕДЕЛЯЮТСЯ В ПРИЛОЖЕНИЯХ К НАСТОЯЩЕМУ ДОГОВОРУ – СПЕЦИФИКАЦИЯХ (ДАЛЕЕ ПО ТЕКСТУ «СПЕЦИФИКАЦИИ»)",1
s_2_2_при_подписании_спецификации_покупатель_принимает_на_себя_ответственность_за_количество_и_указание_всех_необходимых_технических_требований_к_продукции,2.2. ПРИ ПОДПИСАНИИ СПЕЦИФИКАЦИИ ПОКУПАТЕЛЬ ПРИНИМАЕТ НА СЕБЯ ОТВЕТСТВЕННОСТЬ ЗА КОЛИЧЕСТВО И УКАЗАНИЕ ВСЕХ НЕОБХОДИМЫХ ТЕХНИЧЕСКИХ ТРЕБОВАНИЙ К ПРОДУКЦИИ.,1
s_2_4_товар_должен_по_качеству_и_комплектности_соответствовать_требованиям_нормативно_технической_документации_установленных_для_данного_вида_товара,"2.4. ТОВАР ДОЛЖЕН ПО КАЧЕСТВУ И КОМПЛЕКТНОСТИ СООТВЕТСТВОВАТЬ ТРЕБОВАНИЯМ НОРМАТИВНО ТЕХНИЧЕСКОЙ ДОКУМЕНТАЦИИ, УСТАНОВЛЕННЫХ ДЛЯ ДАННОГО ВИДА ТОВАРА.",1
s_2_6_если_качество_товара_не_соответствует_условиям_настоящего_договора_покупатель_вправе_отказаться_от_приемки_товара_и_согласовать_с_поставщиком_новые_сроки_поставки,2.6. ЕСЛИ КАЧЕСТВО ТОВАРА НЕ СООТВЕТСТВУЕТ УСЛОВИЯМ НАСТОЯЩЕГО ДОГОВОРА ПОКУПАТЕЛЬ ВПРАВЕ ОТКАЗАТЬСЯ ОТ ПРИЕМКИ ТОВАРА И СОГЛАСОВАТЬ С ПОСТАВЩИКОМ НОВЫЕ СРОКИ ПОСТАВКИ.,1
s_3_3_отгрузка_товара_производится_при_условии_100_предоплаты_по_каждой_партии_товара_если_иное_не_указано_в_спецификации_иные_условия_оплаты_согласовываются_сторонами_дополнительно,"3.3. ОТГРУЗКА ТОВАРА ПРОИЗВОДИТСЯ ПРИ УСЛОВИИ 100% ПРЕДОПЛАТЫ ПО КАЖДОЙ ПАРТИИ ТОВАРА, ЕСЛИ ИНОЕ НЕ УКАЗАНО В СПЕЦИФИКАЦИИ. ИНЫЕ УСЛОВИЯ ОПЛАТЫ СОГЛАСОВЫВАЮТСЯ СТОРОНАМИ ДОПОЛНИТЕЛЬНО.",1
s_4_4_гарантийный_период_зависит_от_вида_товара_и_определен_в_паспорте_на_каждое_изделие_гарантия_по_данной_статье_не_применяется_если,"4.4. ГАРАНТИЙНЫЙ ПЕРИОД ЗАВИСИТ ОТ ВИДА ТОВАРА И ОПРЕДЕЛЕН В ПАСПОРТЕ НА КАЖДОЕ ИЗДЕЛИЕ. ГАРАНТИЯ ПО ДАННОЙ СТАТЬЕ НЕ ПРИМЕНЯЕТСЯ, ЕСЛИ:",1
s_4_5_в_случае_устранения_дефектов_или_замены_некачественного_товара_или_его_частей_гарантийный_срок_продлевается_на_количество_затраченного_для_этого_времени,"4.5. В СЛУЧАЕ УСТРАНЕНИЯ ДЕФЕКТОВ ИЛИ ЗАМЕНЫ НЕКАЧЕСТВЕННОГО ТОВАРА ИЛИ ЕГО ЧАСТЕЙ, ГАРАНТИЙНЫЙ СРОК ПРОДЛЕВАЕТСЯ НА КОЛИЧЕСТВО ЗАТРАЧЕННОГО ДЛЯ ЭТОГО ВРЕМЕНИ.",1
